"Date";"Time";"Global_active_power";"Global_reactive_power";"Voltage";"Global_intensity";"Sub_metering_1";"Sub_metering_2";"Sub_metering_3";"dtm"
"2/2/2007";"04:31:00";0.224;0;242.68;1;0;0;0;2007-02-02 04:31:00
"2/2/2007";"04:33:00";0.224;0;243.31;1;0;0;0;2007-02-02 04:33:00
"2/2/2007";"04:35:00";0.26;0;243.92;1.2;0;0;0;2007-02-02 04:35:00
"2/2/2007";"04:37:00";0.302;0.098;243.53;1.2;0;0;0;2007-02-02 04:37:00
"2/2/2007";"04:39:00";0.302;0.098;243.54;1.2;0;0;0;2007-02-02 04:39:00
"2/2/2007";"04:41:00";0.3;0.096;243.38;1.2;0;0;0;2007-02-02 04:41:00
"2/2/2007";"04:43:00";0.408;0.23;242.86;1.8;0;0;0;2007-02-02 04:43:00
"2/2/2007";"04:45:00";0.372;0.188;242.83;1.6;0;0;0;2007-02-02 04:45:00
"2/2/2007";"04:47:00";0.346;0.112;242.38;1.4;0;0;0;2007-02-02 04:47:00
"2/2/2007";"04:49:00";0.34;0.11;241.88;1.4;0;0;0;2007-02-02 04:49:00
"2/2/2007";"04:51:00";0.336;0.122;242.44;1.4;0;0;0;2007-02-02 04:51:00
"2/2/2007";"04:53:00";0.332;0.12;241.67;1.4;0;0;0;2007-02-02 04:53:00
"2/2/2007";"04:55:00";0.33;0.12;241.63;1.4;0;0;0;2007-02-02 04:55:00
"2/2/2007";"04:57:00";0.25;0;241.63;1;0;0;0;2007-02-02 04:57:00
"2/2/2007";"04:59:00";0.232;0;241.29;1;0;0;0;2007-02-02 04:59:00
"2/2/2007";"05:01:00";0.234;0;242.55;1;0;0;0;2007-02-02 05:01:00
"2/2/2007";"05:03:00";0.232;0;242.4;1;0;0;0;2007-02-02 05:03:00
"2/2/2007";"05:05:00";0.23;0;240.92;1;0;0;0;2007-02-02 05:05:00
"2/2/2007";"05:07:00";0.23;0;241.3;1;0;0;0;2007-02-02 05:07:00
"2/2/2007";"05:09:00";0.23;0;242.16;1;0;0;0;2007-02-02 05:09:00
"2/2/2007";"05:11:00";0.23;0;242.21;1;0;0;0;2007-02-02 05:11:00
"2/2/2007";"05:13:00";0.23;0;241.97;1;0;0;0;2007-02-02 05:13:00
"2/2/2007";"05:15:00";0.228;0;241.45;1;0;0;0;2007-02-02 05:15:00
"2/2/2007";"05:17:00";0.228;0;241.88;1;0;0;0;2007-02-02 05:17:00
"2/2/2007";"05:19:00";0.228;0;242.17;1;0;0;0;2007-02-02 05:19:00
"2/2/2007";"05:21:00";0.304;0.09;241.76;1.2;0;0;0;2007-02-02 05:21:00
"2/2/2007";"05:23:00";0.412;0.21;242.49;2;0;0;0;2007-02-02 05:23:00
"2/2/2007";"05:25:00";0.406;0.222;241.27;1.8;0;0;0;2007-02-02 05:25:00
"2/2/2007";"05:27:00";0.396;0.222;241.14;1.8;0;0;0;2007-02-02 05:27:00
"2/2/2007";"05:29:00";0.392;0.222;241.21;1.8;0;0;0;2007-02-02 05:29:00
"2/2/2007";"05:31:00";0.322;0.124;242.39;1.4;0;0;0;2007-02-02 05:31:00
"2/2/2007";"05:33:00";0.318;0.122;242.16;1.4;0;0;0;2007-02-02 05:33:00
"2/2/2007";"05:35:00";0.318;0.124;242.28;1.4;0;0;0;2007-02-02 05:35:00
"2/2/2007";"05:37:00";0.27;0.054;242.14;1.2;0;0;0;2007-02-02 05:37:00
"2/2/2007";"05:39:00";0.222;0;241.52;1;0;0;0;2007-02-02 05:39:00
"2/2/2007";"05:41:00";0.226;0;243.32;1;0;0;0;2007-02-02 05:41:00
"2/2/2007";"05:43:00";0.224;0;242.78;1;0;0;0;2007-02-02 05:43:00
"2/2/2007";"05:45:00";0.224;0;242.99;1;0;0;0;2007-02-02 05:45:00
"2/2/2007";"05:47:00";0.226;0;243.19;1;0;0;0;2007-02-02 05:47:00
"2/2/2007";"05:49:00";0.224;0;242.09;1;0;0;0;2007-02-02 05:49:00
"2/2/2007";"05:51:00";0.224;0;242.87;1;0;0;0;2007-02-02 05:51:00
"2/2/2007";"05:53:00";0.226;0;243.14;1;0;0;0;2007-02-02 05:53:00
"2/2/2007";"05:55:00";0.226;0;243.17;1;0;0;0;2007-02-02 05:55:00
"2/2/2007";"05:57:00";0.224;0;242.57;1;0;0;0;2007-02-02 05:57:00
"2/2/2007";"05:59:00";0.312;0.114;242.96;1.4;0;1;0;2007-02-02 05:59:00
"2/2/2007";"06:01:00";0.318;0.122;244.47;1.4;0;1;0;2007-02-02 06:01:00
"2/2/2007";"06:03:00";0.388;0.192;243.84;1.8;0;1;0;2007-02-02 06:03:00
"2/2/2007";"06:05:00";0.424;0.26;244.01;2;0;1;0;2007-02-02 06:05:00
"2/2/2007";"06:07:00";0.494;0.36;242.87;2.4;0;1;0;2007-02-02 06:07:00
"2/2/2007";"06:09:00";0.488;0.356;242.35;2.4;0;2;0;2007-02-02 06:09:00
"2/2/2007";"06:11:00";0.482;0.358;242.63;2.4;0;1;0;2007-02-02 06:11:00
"2/2/2007";"06:13:00";0.478;0.362;243.44;2.4;0;1;0;2007-02-02 06:13:00
"2/2/2007";"06:15:00";0.472;0.362;243.22;2.4;0;2;0;2007-02-02 06:15:00
"2/2/2007";"06:17:00";0.382;0.226;242.52;1.8;0;1;0;2007-02-02 06:17:00
"2/2/2007";"06:19:00";0.306;0.116;243.35;1.4;0;2;0;2007-02-02 06:19:00
"2/2/2007";"06:21:00";0.302;0.114;242.9;1.4;0;1;0;2007-02-02 06:21:00
"2/2/2007";"06:23:00";0.302;0.116;243.3;1.4;0;2;0;2007-02-02 06:23:00
"2/2/2007";"06:25:00";0.3;0.112;242.49;1.2;0;1;0;2007-02-02 06:25:00
"2/2/2007";"06:27:00";0.302;0.118;243.9;1.4;0;1;0;2007-02-02 06:27:00
"2/2/2007";"06:29:00";0.228;0;242.5;1;0;0;0;2007-02-02 06:29:00
"2/2/2007";"06:31:00";0.424;0;241.58;1.8;0;0;0;2007-02-02 06:31:00
"2/2/2007";"06:33:00";0.422;0;241.14;1.6;0;0;0;2007-02-02 06:33:00
"2/2/2007";"06:35:00";0.538;0;241.39;2.2;0;0;0;2007-02-02 06:35:00
"2/2/2007";"06:37:00";0.842;0;241.21;4;0;0;3;2007-02-02 06:37:00
"2/2/2007";"06:39:00";4.862;0;236.93;20.4;0;0;18;2007-02-02 06:39:00
"2/2/2007";"06:41:00";4.414;0;237.26;19.4;0;0;17;2007-02-02 06:41:00
"2/2/2007";"06:43:00";3.32;0;238.73;13.8;0;0;17;2007-02-02 06:43:00
"2/2/2007";"06:45:00";3.042;0.17;239.09;12.8;0;0;17;2007-02-02 06:45:00
"2/2/2007";"06:47:00";1.954;0.124;239.76;8.2;0;0;18;2007-02-02 06:47:00
"2/2/2007";"06:49:00";2.294;0.18;240.01;9.6;0;0;18;2007-02-02 06:49:00
"2/2/2007";"06:51:00";2.114;0.212;240.18;8.8;0;0;18;2007-02-02 06:51:00
"2/2/2007";"06:53:00";2.108;0.214;240.38;8.8;0;0;18;2007-02-02 06:53:00
"2/2/2007";"06:55:00";2.112;0.216;240.76;8.8;0;0;17;2007-02-02 06:55:00
"2/2/2007";"06:57:00";2.102;0.218;240.97;8.8;0;0;18;2007-02-02 06:57:00
"2/2/2007";"06:59:00";2.052;0.078;240.01;8.4;0;0;17;2007-02-02 06:59:00
"2/2/2007";"07:01:00";1.986;0;239.63;8.2;0;0;18;2007-02-02 07:01:00
"2/2/2007";"07:03:00";1.97;0;238.89;8.2;0;0;18;2007-02-02 07:03:00
"2/2/2007";"07:05:00";1.956;0;237.98;8.2;0;0;17;2007-02-02 07:05:00
"2/2/2007";"07:07:00";1.954;0;237.72;8.2;0;0;17;2007-02-02 07:07:00
"2/2/2007";"07:09:00";1.954;0;237.51;8.2;0;0;18;2007-02-02 07:09:00
"2/2/2007";"07:11:00";1.974;0;238.88;8.2;0;0;18;2007-02-02 07:11:00
"2/2/2007";"07:13:00";1.98;0;239.77;8.2;0;0;18;2007-02-02 07:13:00
"2/2/2007";"07:15:00";1.974;0;239.3;8.2;0;0;17;2007-02-02 07:15:00
"2/2/2007";"07:17:00";2.014;0;240.55;8.4;0;0;17;2007-02-02 07:17:00
"2/2/2007";"07:19:00";2.016;0;240.96;8.4;0;0;18;2007-02-02 07:19:00
"2/2/2007";"07:21:00";1.99;0;239.66;8.2;0;0;17;2007-02-02 07:21:00
"2/2/2007";"07:23:00";2.088;0;237.83;8.8;0;0;17;2007-02-02 07:23:00
"2/2/2007";"07:25:00";2.062;0.102;238.07;8.6;0;0;17;2007-02-02 07:25:00
"2/2/2007";"07:27:00";2.32;0.104;238.89;9.8;0;0;18;2007-02-02 07:27:00
"2/2/2007";"07:29:00";2.322;0.256;238.56;9.8;0;0;18;2007-02-02 07:29:00
"2/2/2007";"07:31:00";2.324;0.102;238.61;9.6;0;0;18;2007-02-02 07:31:00
"2/2/2007";"07:33:00";2.414;0.102;239.09;10;0;0;18;2007-02-02 07:33:00
"2/2/2007";"07:35:00";2.464;0.102;239.14;10.2;0;0;17;2007-02-02 07:35:00
"2/2/2007";"07:37:00";2.536;0.202;238.95;10.6;0;0;17;2007-02-02 07:37:00
"2/2/2007";"07:39:00";2.386;0.11;239.49;10;0;0;18;2007-02-02 07:39:00
"2/2/2007";"07:41:00";2.44;0.074;238.32;10.2;0;0;18;2007-02-02 07:41:00
"2/2/2007";"07:43:00";3.186;0.064;236.39;13.6;0;0;17;2007-02-02 07:43:00
"2/2/2007";"07:45:00";2.432;0.074;238.45;10.2;0;0;18;2007-02-02 07:45:00
"2/2/2007";"07:47:00";2.504;0.068;238.45;10.4;0;0;18;2007-02-02 07:47:00
"2/2/2007";"07:49:00";2.39;0;237.8;10;0;0;17;2007-02-02 07:49:00
"2/2/2007";"07:51:00";2.21;0;237.46;9.2;0;0;17;2007-02-02 07:51:00
"2/2/2007";"07:53:00";2.314;0.148;238.25;9.6;0;0;18;2007-02-02 07:53:00
"2/2/2007";"07:55:00";2.686;0;235.76;11.4;0;0;17;2007-02-02 07:55:00
"2/2/2007";"07:57:00";2.844;0;236.35;12;0;0;17;2007-02-02 07:57:00
"2/2/2007";"07:59:00";2.922;0;235.36;12.4;0;0;17;2007-02-02 07:59:00
"2/2/2007";"08:01:00";2.842;0;235.32;12;0;0;17;2007-02-02 08:01:00
"2/2/2007";"08:03:00";1.908;0;239.29;8;0;0;18;2007-02-02 08:03:00
"2/2/2007";"08:05:00";1.55;0.096;239.41;6.4;0;0;18;2007-02-02 08:05:00
"2/2/2007";"08:07:00";1.774;0.09;238.69;7.4;0;0;17;2007-02-02 08:07:00
"2/2/2007";"08:09:00";2.252;0.096;238.64;9.4;0;0;18;2007-02-02 08:09:00
"2/2/2007";"08:11:00";1.378;0.102;239.72;5.6;0;0;18;2007-02-02 08:11:00
"2/2/2007";"08:13:00";1.372;0.102;239.76;5.6;0;0;17;2007-02-02 08:13:00
"2/2/2007";"08:15:00";1.372;0.102;239.83;5.6;0;0;17;2007-02-02 08:15:00
"2/2/2007";"08:17:00";1.374;0.104;240.08;5.6;0;0;18;2007-02-02 08:17:00
"2/2/2007";"08:19:00";1.358;0.082;240.03;5.6;0;0;17;2007-02-02 08:19:00
"2/2/2007";"08:21:00";1.278;0;239.74;5.2;0;0;18;2007-02-02 08:21:00
"2/2/2007";"08:23:00";1.354;0.072;239.95;5.6;0;0;18;2007-02-02 08:23:00
"2/2/2007";"08:25:00";1.356;0.074;240.22;5.6;0;0;18;2007-02-02 08:25:00
"2/2/2007";"08:27:00";1.356;0.074;240.33;5.6;0;0;17;2007-02-02 08:27:00
"2/2/2007";"08:29:00";1.438;0.198;240.45;6;0;2;18;2007-02-02 08:29:00
"2/2/2007";"08:31:00";1.446;0.202;241.45;6;0;2;18;2007-02-02 08:31:00
"2/2/2007";"08:33:00";1.422;0.162;240.8;5.8;0;1;18;2007-02-02 08:33:00
"2/2/2007";"08:35:00";1.374;0.094;240.49;5.6;0;1;18;2007-02-02 08:35:00
"2/2/2007";"08:37:00";1.372;0.094;240.39;5.6;0;1;18;2007-02-02 08:37:00
"2/2/2007";"08:39:00";1.356;0.09;239.64;5.6;0;2;17;2007-02-02 08:39:00
"2/2/2007";"08:41:00";1.356;0.09;239.76;5.6;0;1;18;2007-02-02 08:41:00
"2/2/2007";"08:43:00";1.35;0.086;238.8;5.6;0;1;18;2007-02-02 08:43:00
"2/2/2007";"08:45:00";1.468;0.222;239.64;6.2;0;2;18;2007-02-02 08:45:00
"2/2/2007";"08:47:00";1.464;0.224;240.06;6;0;1;18;2007-02-02 08:47:00
"2/2/2007";"08:49:00";1.45;0.22;239.21;6;0;2;17;2007-02-02 08:49:00
"2/2/2007";"08:51:00";1.442;0.216;238.7;6;0;1;18;2007-02-02 08:51:00
"2/2/2007";"08:53:00";1.448;0.222;239.58;6;0;1;18;2007-02-02 08:53:00
"2/2/2007";"08:55:00";1.444;0.22;239.54;6;0;1;17;2007-02-02 08:55:00
"2/2/2007";"08:57:00";1.438;0.218;239.06;6;0;1;17;2007-02-02 08:57:00
"2/2/2007";"08:59:00";1.366;0.098;238.92;5.6;0;0;17;2007-02-02 08:59:00
"2/2/2007";"09:01:00";1.262;0;237.75;5.2;0;0;17;2007-02-02 09:01:00
"2/2/2007";"09:03:00";1.262;0;237.71;5.2;0;0;18;2007-02-02 09:03:00
"2/2/2007";"09:05:00";1.272;0;238.66;5.2;0;0;17;2007-02-02 09:05:00
"2/2/2007";"09:07:00";1.274;0;239.57;5.2;0;0;18;2007-02-02 09:07:00
"2/2/2007";"09:09:00";1.344;0.068;239.08;5.6;0;0;18;2007-02-02 09:09:00
"2/2/2007";"09:11:00";1.34;0.068;238.74;5.6;0;0;18;2007-02-02 09:11:00
"2/2/2007";"09:13:00";1.344;0.068;238.97;5.6;0;0;18;2007-02-02 09:13:00
"2/2/2007";"09:15:00";1.344;0.068;238.9;5.6;0;0;17;2007-02-02 09:15:00
"2/2/2007";"09:17:00";1.342;0.068;238.91;5.6;0;0;17;2007-02-02 09:17:00
"2/2/2007";"09:19:00";1.328;0.05;239.36;5.4;0;0;17;2007-02-02 09:19:00
"2/2/2007";"09:21:00";1.266;0;238.87;5.2;0;0;17;2007-02-02 09:21:00
"2/2/2007";"09:23:00";1.288;0;239.38;5.4;0;0;18;2007-02-02 09:23:00
"2/2/2007";"09:25:00";1.394;0.116;238.5;5.8;0;0;17;2007-02-02 09:25:00
"2/2/2007";"09:27:00";1.386;0.114;238.4;5.8;0;0;17;2007-02-02 09:27:00
"2/2/2007";"09:29:00";1.394;0.116;238.56;5.8;0;0;17;2007-02-02 09:29:00
"2/2/2007";"09:31:00";1.374;0.112;237.54;5.8;0;0;17;2007-02-02 09:31:00
"2/2/2007";"09:33:00";1.364;0.11;237.12;5.8;0;0;17;2007-02-02 09:33:00
"2/2/2007";"09:35:00";1.36;0.108;236.76;5.6;0;0;17;2007-02-02 09:35:00
"2/2/2007";"09:37:00";1.416;0.108;236.89;6;0;0;17;2007-02-02 09:37:00
"2/2/2007";"09:39:00";1.678;0.11;236.75;7;0;0;18;2007-02-02 09:39:00
"2/2/2007";"09:41:00";1.786;0;237.16;7.6;0;0;17;2007-02-02 09:41:00
"2/2/2007";"09:43:00";1.792;0;237.39;7.6;0;0;18;2007-02-02 09:43:00
"2/2/2007";"09:45:00";1.79;0;237;7.6;0;0;17;2007-02-02 09:45:00
"2/2/2007";"09:47:00";1.784;0;236.98;7.6;0;0;17;2007-02-02 09:47:00
"2/2/2007";"09:49:00";1.79;0;237.51;7.6;0;0;17;2007-02-02 09:49:00
"2/2/2007";"09:51:00";1.788;0;237.39;7.6;0;0;17;2007-02-02 09:51:00
"2/2/2007";"09:53:00";1.79;0;237.69;7.6;0;0;17;2007-02-02 09:53:00
"2/2/2007";"09:55:00";1.866;0.1;238.1;7.8;0;0;18;2007-02-02 09:55:00
"2/2/2007";"09:57:00";1.866;0.098;237.64;7.8;0;0;17;2007-02-02 09:57:00
"2/2/2007";"09:59:00";1.858;0.096;237.25;7.8;0;0;17;2007-02-02 09:59:00
"2/2/2007";"10:01:00";1.86;0.098;237.66;7.8;0;0;17;2007-02-02 10:01:00
"2/2/2007";"10:03:00";1.85;0.09;236.35;7.8;0;0;17;2007-02-02 10:03:00
"2/2/2007";"10:05:00";1.878;0.106;236.54;8;0;0;17;2007-02-02 10:05:00
"2/2/2007";"10:07:00";1.904;0.124;236.84;8;0;0;18;2007-02-02 10:07:00
"2/2/2007";"10:09:00";1.876;0.116;236;8;0;0;17;2007-02-02 10:09:00
"2/2/2007";"10:11:00";1.876;0.118;236.25;8;0;0;17;2007-02-02 10:11:00
"2/2/2007";"10:13:00";1.874;0.116;235.72;8;0;0;17;2007-02-02 10:13:00
"2/2/2007";"10:15:00";1.862;0.114;234.96;8;0;0;17;2007-02-02 10:15:00
"2/2/2007";"10:17:00";1.862;0.116;235.03;8;0;0;17;2007-02-02 10:17:00
"2/2/2007";"10:19:00";1.856;0.114;234.73;8;0;0;17;2007-02-02 10:19:00
"2/2/2007";"10:21:00";1.814;0;235.87;7.8;0;0;18;2007-02-02 10:21:00
"2/2/2007";"10:23:00";1.778;0;236.07;7.6;0;0;17;2007-02-02 10:23:00
"2/2/2007";"10:25:00";1.782;0;235.89;7.6;0;0;17;2007-02-02 10:25:00
"2/2/2007";"10:27:00";1.778;0;236.52;7.6;0;0;17;2007-02-02 10:27:00
"2/2/2007";"10:29:00";1.786;0;237.3;7.6;0;0;18;2007-02-02 10:29:00
"2/2/2007";"10:31:00";1.726;0;238.13;7.4;0;0;17;2007-02-02 10:31:00
"2/2/2007";"10:33:00";1.752;0;236.99;7.4;0;0;17;2007-02-02 10:33:00
"2/2/2007";"10:35:00";1.746;0;236.59;7.4;0;0;17;2007-02-02 10:35:00
"2/2/2007";"10:37:00";1.75;0;237.47;7.4;0;0;18;2007-02-02 10:37:00
"2/2/2007";"10:39:00";1.578;0;238.01;6.8;0;0;17;2007-02-02 10:39:00
"2/2/2007";"10:41:00";0.408;0.096;238.94;1.8;0;0;0;2007-02-02 10:41:00
"2/2/2007";"10:43:00";1.462;0.084;238.14;6;0;0;18;2007-02-02 10:43:00
"2/2/2007";"10:45:00";1.414;0.084;237.99;5.8;0;0;18;2007-02-02 10:45:00
"2/2/2007";"10:47:00";1.688;0.206;236.94;7.2;0;0;17;2007-02-02 10:47:00
"2/2/2007";"10:49:00";1.93;0.202;235.37;8.2;0;0;17;2007-02-02 10:49:00
"2/2/2007";"10:51:00";1.382;0.138;237.15;5.8;0;0;17;2007-02-02 10:51:00
"2/2/2007";"10:53:00";1.364;0.112;237.6;5.6;0;0;17;2007-02-02 10:53:00
"2/2/2007";"10:55:00";1.356;0.108;236.98;5.6;0;0;17;2007-02-02 10:55:00
"2/2/2007";"10:57:00";1.374;0.114;238.25;5.8;0;0;18;2007-02-02 10:57:00
"2/2/2007";"10:59:00";1.37;0.114;237.88;5.8;0;0;17;2007-02-02 10:59:00
"2/2/2007";"11:01:00";1.402;0.148;237.29;6;0;0;17;2007-02-02 11:01:00
"2/2/2007";"11:03:00";1.358;0.104;237.95;5.6;0;1;18;2007-02-02 11:03:00
"2/2/2007";"11:05:00";1.358;0.104;237.92;5.6;0;2;17;2007-02-02 11:05:00
"2/2/2007";"11:07:00";1.358;0.104;237.88;5.6;0;2;18;2007-02-02 11:07:00
"2/2/2007";"11:09:00";1.352;0.102;237.31;5.6;0;1;17;2007-02-02 11:09:00
"2/2/2007";"11:11:00";1.354;0.102;237.57;5.6;0;1;17;2007-02-02 11:11:00
"2/2/2007";"11:13:00";1.364;0.106;238.59;5.6;0;2;18;2007-02-02 11:13:00
"2/2/2007";"11:15:00";1.358;0.104;238.22;5.6;0;2;17;2007-02-02 11:15:00
"2/2/2007";"11:17:00";1.352;0.102;237.95;5.6;0;1;17;2007-02-02 11:17:00
"2/2/2007";"11:19:00";1.344;0.1;237.34;5.6;0;2;17;2007-02-02 11:19:00
"2/2/2007";"11:21:00";1.348;0.104;238.04;5.6;0;1;17;2007-02-02 11:21:00
"2/2/2007";"11:23:00";1.344;0.102;238.18;5.6;0;2;17;2007-02-02 11:23:00
"2/2/2007";"11:25:00";1.374;0.12;238.27;5.8;0;1;17;2007-02-02 11:25:00
"2/2/2007";"11:27:00";1.522;0.33;237.68;6.4;0;1;18;2007-02-02 11:27:00
"2/2/2007";"11:29:00";1.524;0.332;237.85;6.4;0;1;17;2007-02-02 11:29:00
"2/2/2007";"11:31:00";1.5;0.31;237.33;6.4;0;1;18;2007-02-02 11:31:00
"2/2/2007";"11:33:00";1.434;0.21;237.09;6;0;0;17;2007-02-02 11:33:00
"2/2/2007";"11:35:00";1.42;0.208;236.72;6;0;0;18;2007-02-02 11:35:00
"2/2/2007";"11:37:00";1.382;0.142;237.97;5.8;0;0;17;2007-02-02 11:37:00
"2/2/2007";"11:39:00";1.358;0.112;237.58;5.6;0;0;18;2007-02-02 11:39:00
"2/2/2007";"11:41:00";1.354;0.11;237.25;5.6;0;0;17;2007-02-02 11:41:00
"2/2/2007";"11:43:00";1.266;0;237.37;5.2;0;0;18;2007-02-02 11:43:00
"2/2/2007";"11:45:00";1.276;0;237.81;5.2;0;0;17;2007-02-02 11:45:00
"2/2/2007";"11:47:00";1.274;0;238.44;5.2;0;0;17;2007-02-02 11:47:00
"2/2/2007";"11:49:00";1.284;0;239.37;5.2;0;0;18;2007-02-02 11:49:00
"2/2/2007";"11:51:00";1.282;0;239.16;5.2;0;0;18;2007-02-02 11:51:00
"2/2/2007";"11:53:00";1.29;0;239.88;5.4;0;0;18;2007-02-02 11:53:00
"2/2/2007";"11:55:00";1.3;0;240.8;5.4;0;0;18;2007-02-02 11:55:00
"2/2/2007";"11:57:00";0.412;0;241.4;2.4;0;0;4;2007-02-02 11:57:00
"2/2/2007";"11:59:00";0.232;0;241.94;1;0;0;0;2007-02-02 11:59:00
"2/2/2007";"12:01:00";0.232;0;241.93;1;0;0;0;2007-02-02 12:01:00
"2/2/2007";"12:03:00";0.232;0;241.5;1;0;0;0;2007-02-02 12:03:00
"2/2/2007";"12:05:00";0.232;0;241.47;1;0;0;0;2007-02-02 12:05:00
"2/2/2007";"12:07:00";0.328;0.104;239.83;1.6;0;0;0;2007-02-02 12:07:00
"2/2/2007";"12:09:00";0.33;0.124;238.12;1.4;0;0;0;2007-02-02 12:09:00
"2/2/2007";"12:11:00";0.406;0.204;237.39;2;0;0;0;2007-02-02 12:11:00
"2/2/2007";"12:13:00";0.4;0.222;237.68;1.8;0;0;0;2007-02-02 12:13:00
"2/2/2007";"12:15:00";0.4;0.228;238.5;1.8;0;0;0;2007-02-02 12:15:00
"2/2/2007";"12:17:00";0.396;0.228;238.74;1.8;0;0;0;2007-02-02 12:17:00
"2/2/2007";"12:19:00";0.392;0.228;238.7;1.8;0;0;0;2007-02-02 12:19:00
"2/2/2007";"12:21:00";0.388;0.224;237.93;1.8;0;0;0;2007-02-02 12:21:00
"2/2/2007";"12:23:00";0.226;0;238.45;1;0;0;0;2007-02-02 12:23:00
"2/2/2007";"12:25:00";0.284;0;239.21;1.2;0;0;0;2007-02-02 12:25:00
"2/2/2007";"12:27:00";0.644;0;238.65;2.8;0;0;0;2007-02-02 12:27:00
"2/2/2007";"12:29:00";0.828;0.092;237.52;3.4;0;0;0;2007-02-02 12:29:00
"2/2/2007";"12:31:00";0.83;0.09;238.37;3.4;0;0;0;2007-02-02 12:31:00
"2/2/2007";"12:33:00";0.83;0.088;238.26;3.4;0;0;0;2007-02-02 12:33:00
"2/2/2007";"12:35:00";0.832;0.09;238.92;3.4;0;0;0;2007-02-02 12:35:00
"2/2/2007";"12:37:00";0.834;0.092;239.56;3.4;0;0;0;2007-02-02 12:37:00
"2/2/2007";"12:39:00";0.828;0.086;238.44;3.4;0;0;0;2007-02-02 12:39:00
"2/2/2007";"12:41:00";0.828;0.084;238.29;3.4;0;0;0;2007-02-02 12:41:00
"2/2/2007";"12:43:00";0.83;0.086;238.82;3.4;0;0;0;2007-02-02 12:43:00
"2/2/2007";"12:45:00";0.83;0.086;239.04;3.4;0;0;0;2007-02-02 12:45:00
"2/2/2007";"12:47:00";0.858;0.106;238.27;3.6;0;0;0;2007-02-02 12:47:00
"2/2/2007";"12:49:00";0.936;0.216;239.13;4;0;0;0;2007-02-02 12:49:00
"2/2/2007";"12:51:00";0.93;0.216;238.95;4;0;0;0;2007-02-02 12:51:00
"2/2/2007";"12:53:00";1.004;0.32;239.41;4.4;0;0;0;2007-02-02 12:53:00
"2/2/2007";"12:55:00";1.012;0.32;239.54;4.4;0;0;0;2007-02-02 12:55:00
"2/2/2007";"12:57:00";1.01;0.32;239.31;4.4;0;0;0;2007-02-02 12:57:00
"2/2/2007";"12:59:00";1.66;0.308;237.85;7.4;0;0;9;2007-02-02 12:59:00
"2/2/2007";"13:01:00";2.052;0.304;237.6;8.6;0;0;18;2007-02-02 13:01:00
"2/2/2007";"13:03:00";1.966;0.216;237.53;8.2;0;0;17;2007-02-02 13:03:00
"2/2/2007";"13:05:00";1.662;0.08;237.45;7;0;0;18;2007-02-02 13:05:00
"2/2/2007";"13:07:00";1.654;0.078;237.13;7;0;0;17;2007-02-02 13:07:00
"2/2/2007";"13:09:00";1.654;0.076;236.61;7;0;0;17;2007-02-02 13:09:00
"2/2/2007";"13:11:00";1.646;0.076;236.49;6.8;0;0;17;2007-02-02 13:11:00
"2/2/2007";"13:13:00";1.646;0.076;236.66;6.8;0;0;18;2007-02-02 13:13:00
"2/2/2007";"13:15:00";1.39;0.08;236.86;5.8;0;0;17;2007-02-02 13:15:00
"2/2/2007";"13:17:00";1.328;0.082;236.94;5.6;0;0;17;2007-02-02 13:17:00
"2/2/2007";"13:19:00";1.268;0;237.52;5.2;0;0;17;2007-02-02 13:19:00
"2/2/2007";"13:21:00";1.276;0;238.32;5.2;0;0;18;2007-02-02 13:21:00
"2/2/2007";"13:23:00";1.28;0;238.67;5.2;0;0;17;2007-02-02 13:23:00
"2/2/2007";"13:25:00";1.276;0;238.33;5.2;0;0;17;2007-02-02 13:25:00
"2/2/2007";"13:27:00";1.274;0;238.17;5.2;0;0;17;2007-02-02 13:27:00
"2/2/2007";"13:29:00";1.388;0.116;238.12;5.8;0;0;18;2007-02-02 13:29:00
"2/2/2007";"13:31:00";1.384;0.116;238.22;5.8;0;0;18;2007-02-02 13:31:00
"2/2/2007";"13:33:00";1.384;0.118;238.58;5.8;0;0;17;2007-02-02 13:33:00
"2/2/2007";"13:35:00";1.412;0.152;238.26;6;0;0;17;2007-02-02 13:35:00
"2/2/2007";"13:37:00";1.456;0.236;238.21;6.2;0;1;17;2007-02-02 13:37:00
"2/2/2007";"13:39:00";1.452;0.236;238.08;6.2;0;2;18;2007-02-02 13:39:00
"2/2/2007";"13:41:00";1.442;0.228;237;6;0;1;17;2007-02-02 13:41:00
"2/2/2007";"13:43:00";1.406;0.172;237.97;5.8;0;1;17;2007-02-02 13:43:00
"2/2/2007";"13:45:00";1.358;0.104;238.04;5.6;0;1;18;2007-02-02 13:45:00
"2/2/2007";"13:47:00";1.356;0.104;237.9;5.6;0;2;17;2007-02-02 13:47:00
"2/2/2007";"13:49:00";1.354;0.104;237.86;5.6;0;1;17;2007-02-02 13:49:00
"2/2/2007";"13:51:00";1.43;0.204;238.19;6;0;1;18;2007-02-02 13:51:00
"2/2/2007";"13:53:00";1.436;0.208;238.88;6;0;2;18;2007-02-02 13:53:00
"2/2/2007";"13:55:00";1.436;0.208;239.1;6;0;1;18;2007-02-02 13:55:00
"2/2/2007";"13:57:00";1.434;0.212;239.49;6;0;2;18;2007-02-02 13:57:00
"2/2/2007";"13:59:00";1.42;0.208;238.93;6;0;1;18;2007-02-02 13:59:00
